2026-07-25 16:04:58,648 | INFO | eeg_neurosymbolic_split_random_lambda_0.0_seed_46 | ================================================================================
2026-07-25 16:04:58,648 | INFO | eeg_neurosymbolic_split_random_lambda_0.0_seed_46 | Starting run: eeg_neurosymbolic_split_random_lambda_0.0_seed_46
2026-07-25 16:04:58,648 | INFO | eeg_neurosymbolic_split_random_lambda_0.0_seed_46 | Split strategy: random
2026-07-25 16:04:58,648 | INFO | eeg_neurosymbolic_split_random_lambda_0.0_seed_46 | Lambda logic: 0.0000
2026-07-25 16:04:58,648 | INFO | eeg_neurosymbolic_split_random_lambda_0.0_seed_46 | Seed: 46
2026-07-25 16:04:58,648 | INFO | eeg_neurosymbolic_split_random_lambda_0.0_seed_46 | ================================================================================
2026-07-25 16:04:58,649 | INFO | eeg_neurosymbolic_split_random_lambda_0.0_seed_46 | Random seed fixed to 46
2026-07-25 16:04:58,649 | INFO | eeg_neurosymbolic_split_random_lambda_0.0_seed_46 | Using device: cpu
2026-07-25 16:04:58,649 | INFO | eeg_neurosymbolic_split_random_lambda_0.0_seed_46 | Loading dataset
2026-07-25 16:05:00,987 | INFO | eeg_neurosymbolic_split_random_lambda_0.0_seed_46 | Dataset loaded and selected
2026-07-25 16:05:00,987 | INFO | eeg_neurosymbolic_split_random_lambda_0.0_seed_46 | Decision tree initialized
2026-07-25 16:05:01,068 | INFO | eeg_neurosymbolic_split_random_lambda_0.0_seed_46 | Dataloaders created
2026-07-25 16:05:01,069 | INFO | eeg_neurosymbolic_split_random_lambda_0.0_seed_46 | Number of selected rules: 2
2026-07-25 16:05:01,070 | INFO | eeg_neurosymbolic_split_random_lambda_0.0_seed_46 | Model initialized
2026-07-25 16:28:37,537 | INFO | eeg_neurosymbolic_split_random_lambda_0.0_seed_46 | Model saved to runs/eeg_neurosymbolic_split_random_lambda_0.0_seed_46/checkpoints/model.pt
2026-07-25 16:28:37,537 | INFO | eeg_neurosymbolic_split_random_lambda_0.0_seed_46 | History saved to runs/eeg_neurosymbolic_split_random_lambda_0.0_seed_46/outputs/history.npy
2026-07-25 16:28:37,537 | INFO | eeg_neurosymbolic_split_random_lambda_0.0_seed_46 | Test metrics: {'test_total_loss': 0.45360750418442947, 'test_normalized_logic_loss': 0.6443957164883614, 'test_balanced_accuracy': 0.8761904761904762, 'test_f1_score': 0.873015873015873}
2026-07-25 16:28:37,537 | INFO | eeg_neurosymbolic_split_random_lambda_0.0_seed_46 | Run finished successfully
