2026-07-02 02:55:35,901 | INFO | eeg_neurosymbolic_split_random_lambda_0.4_seed_46 | ================================================================================
2026-07-02 02:55:35,901 | INFO | eeg_neurosymbolic_split_random_lambda_0.4_seed_46 | Starting run: eeg_neurosymbolic_split_random_lambda_0.4_seed_46
2026-07-02 02:55:35,901 | INFO | eeg_neurosymbolic_split_random_lambda_0.4_seed_46 | Split strategy: random
2026-07-02 02:55:35,901 | INFO | eeg_neurosymbolic_split_random_lambda_0.4_seed_46 | Lambda logic: 0.4000
2026-07-02 02:55:35,901 | INFO | eeg_neurosymbolic_split_random_lambda_0.4_seed_46 | Seed: 46
2026-07-02 02:55:35,901 | INFO | eeg_neurosymbolic_split_random_lambda_0.4_seed_46 | ================================================================================
2026-07-02 02:55:35,902 | INFO | eeg_neurosymbolic_split_random_lambda_0.4_seed_46 | Random seed fixed to 46
2026-07-02 02:55:35,902 | INFO | eeg_neurosymbolic_split_random_lambda_0.4_seed_46 | Using device: cpu
2026-07-02 02:55:35,903 | INFO | eeg_neurosymbolic_split_random_lambda_0.4_seed_46 | Loading dataset
2026-07-02 02:55:40,100 | INFO | eeg_neurosymbolic_split_random_lambda_0.4_seed_46 | Dataset loaded and selected
2026-07-02 02:55:40,100 | INFO | eeg_neurosymbolic_split_random_lambda_0.4_seed_46 | Decision tree initialized
2026-07-02 02:55:40,214 | INFO | eeg_neurosymbolic_split_random_lambda_0.4_seed_46 | Dataloaders created
2026-07-02 02:55:40,215 | INFO | eeg_neurosymbolic_split_random_lambda_0.4_seed_46 | Number of selected rules: 2
2026-07-02 02:55:40,216 | INFO | eeg_neurosymbolic_split_random_lambda_0.4_seed_46 | Model initialized
2026-07-02 03:34:17,519 | INFO | eeg_neurosymbolic_split_random_lambda_0.4_seed_46 | Model saved to runs/eeg_neurosymbolic_split_random_lambda_0.4_seed_46/checkpoints/model.pt
2026-07-02 03:34:17,519 | INFO | eeg_neurosymbolic_split_random_lambda_0.4_seed_46 | History saved to runs/eeg_neurosymbolic_split_random_lambda_0.4_seed_46/outputs/history.npy
2026-07-02 03:34:17,519 | INFO | eeg_neurosymbolic_split_random_lambda_0.4_seed_46 | Test metrics: {'test_total_loss': 0.8306558566788832, 'test_normalized_logic_loss': 0.5960915957887968, 'test_balanced_accuracy': 0.5426985981308411, 'test_f1_score': 0.6371681415929203}
2026-07-02 03:34:17,519 | INFO | eeg_neurosymbolic_split_random_lambda_0.4_seed_46 | Run finished successfully
