2026-07-12 04:43:22,417 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_43 | ================================================================================
2026-07-12 04:43:22,417 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_43 | Starting run: eeg_neurosymbolic_split_random_lambda_0.8_seed_43
2026-07-12 04:43:22,417 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_43 | Split strategy: random
2026-07-12 04:43:22,417 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_43 | Lambda logic: 0.8000
2026-07-12 04:43:22,417 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_43 | Seed: 43
2026-07-12 04:43:22,417 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_43 | ================================================================================
2026-07-12 04:43:22,418 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_43 | Random seed fixed to 43
2026-07-12 04:43:22,418 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_43 | Using device: cpu
2026-07-12 04:43:22,418 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_43 | Loading dataset
2026-07-12 04:43:26,534 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_43 | Dataset loaded and selected
2026-07-12 04:43:26,534 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_43 | Decision tree initialized
2026-07-12 04:43:26,656 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_43 | Dataloaders created
2026-07-12 04:43:26,657 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_43 | Number of selected rules: 2
2026-07-12 04:43:26,658 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_43 | Model initialized
2026-07-12 05:27:36,930 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_43 | Model saved to runs/eeg_neurosymbolic_split_random_lambda_0.8_seed_43/checkpoints/model.pt
2026-07-12 05:27:36,930 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_43 | History saved to runs/eeg_neurosymbolic_split_random_lambda_0.8_seed_43/outputs/history.npy
2026-07-12 05:27:36,930 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_43 | Test metrics: {'test_total_loss': 1.3341224813461303, 'test_normalized_logic_loss': 1.4850945210456847, 'test_balanced_accuracy': 0.769916142557652, 'test_f1_score': 0.7729468599033816}
2026-07-12 05:27:36,930 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_43 | Run finished successfully
