2026-07-12 03:16:17,882 | INFO | eeg_neurosymbolic_split_random_lambda_0.6_seed_46 | ================================================================================
2026-07-12 03:16:17,883 | INFO | eeg_neurosymbolic_split_random_lambda_0.6_seed_46 | Starting run: eeg_neurosymbolic_split_random_lambda_0.6_seed_46
2026-07-12 03:16:17,883 | INFO | eeg_neurosymbolic_split_random_lambda_0.6_seed_46 | Split strategy: random
2026-07-12 03:16:17,883 | INFO | eeg_neurosymbolic_split_random_lambda_0.6_seed_46 | Lambda logic: 0.6000
2026-07-12 03:16:17,883 | INFO | eeg_neurosymbolic_split_random_lambda_0.6_seed_46 | Seed: 46
2026-07-12 03:16:17,883 | INFO | eeg_neurosymbolic_split_random_lambda_0.6_seed_46 | ================================================================================
2026-07-12 03:16:17,884 | INFO | eeg_neurosymbolic_split_random_lambda_0.6_seed_46 | Random seed fixed to 46
2026-07-12 03:16:17,884 | INFO | eeg_neurosymbolic_split_random_lambda_0.6_seed_46 | Using device: cpu
2026-07-12 03:16:17,884 | INFO | eeg_neurosymbolic_split_random_lambda_0.6_seed_46 | Loading dataset
2026-07-12 03:16:22,111 | INFO | eeg_neurosymbolic_split_random_lambda_0.6_seed_46 | Dataset loaded and selected
2026-07-12 03:16:22,111 | INFO | eeg_neurosymbolic_split_random_lambda_0.6_seed_46 | Decision tree initialized
2026-07-12 03:16:22,237 | INFO | eeg_neurosymbolic_split_random_lambda_0.6_seed_46 | Dataloaders created
2026-07-12 03:16:22,237 | INFO | eeg_neurosymbolic_split_random_lambda_0.6_seed_46 | Number of selected rules: 2
2026-07-12 03:16:22,239 | INFO | eeg_neurosymbolic_split_random_lambda_0.6_seed_46 | Model initialized
2026-07-12 04:00:48,923 | INFO | eeg_neurosymbolic_split_random_lambda_0.6_seed_46 | Model saved to runs/eeg_neurosymbolic_split_random_lambda_0.6_seed_46/checkpoints/model.pt
2026-07-12 04:00:48,923 | INFO | eeg_neurosymbolic_split_random_lambda_0.6_seed_46 | History saved to runs/eeg_neurosymbolic_split_random_lambda_0.6_seed_46/outputs/history.npy
2026-07-12 04:00:48,924 | INFO | eeg_neurosymbolic_split_random_lambda_0.6_seed_46 | Test metrics: {'test_total_loss': 0.9808946580936512, 'test_normalized_logic_loss': 0.7402693174547798, 'test_balanced_accuracy': 0.6333528037383178, 'test_f1_score': 0.6730769230769229}
2026-07-12 04:00:48,924 | INFO | eeg_neurosymbolic_split_random_lambda_0.6_seed_46 | Run finished successfully
