2026-06-30 10:31:38,852 | INFO | eeg_neurosymbolic_split_random_lambda_0.7_seed_44 | ================================================================================
2026-06-30 10:31:38,853 | INFO | eeg_neurosymbolic_split_random_lambda_0.7_seed_44 | Starting run: eeg_neurosymbolic_split_random_lambda_0.7_seed_44
2026-06-30 10:31:38,853 | INFO | eeg_neurosymbolic_split_random_lambda_0.7_seed_44 | Split strategy: random
2026-06-30 10:31:38,853 | INFO | eeg_neurosymbolic_split_random_lambda_0.7_seed_44 | Lambda logic: 0.7000
2026-06-30 10:31:38,853 | INFO | eeg_neurosymbolic_split_random_lambda_0.7_seed_44 | Seed: 44
2026-06-30 10:31:38,853 | INFO | eeg_neurosymbolic_split_random_lambda_0.7_seed_44 | ================================================================================
2026-06-30 10:31:38,855 | INFO | eeg_neurosymbolic_split_random_lambda_0.7_seed_44 | Random seed fixed to 44
2026-06-30 10:31:38,855 | INFO | eeg_neurosymbolic_split_random_lambda_0.7_seed_44 | Using device: cpu
2026-06-30 10:31:38,855 | INFO | eeg_neurosymbolic_split_random_lambda_0.7_seed_44 | Loading dataset
2026-06-30 10:31:42,677 | INFO | eeg_neurosymbolic_split_random_lambda_0.7_seed_44 | Dataset loaded and selected
2026-06-30 10:31:42,677 | INFO | eeg_neurosymbolic_split_random_lambda_0.7_seed_44 | Decision tree initialized
2026-06-30 10:31:42,790 | INFO | eeg_neurosymbolic_split_random_lambda_0.7_seed_44 | Dataloaders created
2026-06-30 10:31:42,790 | INFO | eeg_neurosymbolic_split_random_lambda_0.7_seed_44 | Number of selected rules: 2
2026-06-30 10:31:42,825 | INFO | eeg_neurosymbolic_split_random_lambda_0.7_seed_44 | Model initialized
2026-06-30 11:10:56,109 | INFO | eeg_neurosymbolic_split_random_lambda_0.7_seed_44 | Model saved to runs/eeg_neurosymbolic_split_random_lambda_0.7_seed_44/checkpoints/model.pt
2026-06-30 11:10:56,110 | INFO | eeg_neurosymbolic_split_random_lambda_0.7_seed_44 | History saved to runs/eeg_neurosymbolic_split_random_lambda_0.7_seed_44/outputs/history.npy
2026-06-30 11:10:56,110 | INFO | eeg_neurosymbolic_split_random_lambda_0.7_seed_44 | Test metrics: {'test_total_loss': 0.9983012477556864, 'test_normalized_logic_loss': 1.091645509004593, 'test_balanced_accuracy': 0.6606472795497186, 'test_f1_score': 0.8840125391849529}
2026-06-30 11:10:56,110 | INFO | eeg_neurosymbolic_split_random_lambda_0.7_seed_44 | Run finished successfully
