2026-06-30 02:32:13,530 | INFO | eeg_neurosymbolic_split_random_lambda_0.1_seed_46 | ================================================================================
2026-06-30 02:32:13,530 | INFO | eeg_neurosymbolic_split_random_lambda_0.1_seed_46 | Starting run: eeg_neurosymbolic_split_random_lambda_0.1_seed_46
2026-06-30 02:32:13,530 | INFO | eeg_neurosymbolic_split_random_lambda_0.1_seed_46 | Split strategy: random
2026-06-30 02:32:13,530 | INFO | eeg_neurosymbolic_split_random_lambda_0.1_seed_46 | Lambda logic: 0.1000
2026-06-30 02:32:13,530 | INFO | eeg_neurosymbolic_split_random_lambda_0.1_seed_46 | Seed: 46
2026-06-30 02:32:13,530 | INFO | eeg_neurosymbolic_split_random_lambda_0.1_seed_46 | ================================================================================
2026-06-30 02:32:13,532 | INFO | eeg_neurosymbolic_split_random_lambda_0.1_seed_46 | Random seed fixed to 46
2026-06-30 02:32:13,532 | INFO | eeg_neurosymbolic_split_random_lambda_0.1_seed_46 | Using device: cpu
2026-06-30 02:32:13,532 | INFO | eeg_neurosymbolic_split_random_lambda_0.1_seed_46 | Loading dataset
2026-06-30 02:32:17,312 | INFO | eeg_neurosymbolic_split_random_lambda_0.1_seed_46 | Dataset loaded and selected
2026-06-30 02:32:17,313 | INFO | eeg_neurosymbolic_split_random_lambda_0.1_seed_46 | Decision tree initialized
2026-06-30 02:32:17,415 | INFO | eeg_neurosymbolic_split_random_lambda_0.1_seed_46 | Dataloaders created
2026-06-30 02:32:17,415 | INFO | eeg_neurosymbolic_split_random_lambda_0.1_seed_46 | Number of selected rules: 2
2026-06-30 02:32:17,416 | INFO | eeg_neurosymbolic_split_random_lambda_0.1_seed_46 | Model initialized
2026-06-30 03:08:42,016 | INFO | eeg_neurosymbolic_split_random_lambda_0.1_seed_46 | Model saved to runs/eeg_neurosymbolic_split_random_lambda_0.1_seed_46/checkpoints/model.pt
2026-06-30 03:08:42,016 | INFO | eeg_neurosymbolic_split_random_lambda_0.1_seed_46 | History saved to runs/eeg_neurosymbolic_split_random_lambda_0.1_seed_46/outputs/history.npy
2026-06-30 03:08:42,016 | INFO | eeg_neurosymbolic_split_random_lambda_0.1_seed_46 | Test metrics: {'test_total_loss': 1.0048941771189372, 'test_normalized_logic_loss': 0.565880075097084, 'test_balanced_accuracy': 0.5176985981308411, 'test_f1_score': 0.6260869565217391}
2026-06-30 03:08:42,016 | INFO | eeg_neurosymbolic_split_random_lambda_0.1_seed_46 | Run finished successfully
