2026-07-27 17:59:41,810 | INFO | eeg_neurosymbolic_split_random_lambda_0.6_seed_44 | ================================================================================
2026-07-27 17:59:41,810 | INFO | eeg_neurosymbolic_split_random_lambda_0.6_seed_44 | Starting run: eeg_neurosymbolic_split_random_lambda_0.6_seed_44
2026-07-27 17:59:41,810 | INFO | eeg_neurosymbolic_split_random_lambda_0.6_seed_44 | Split strategy: random
2026-07-27 17:59:41,810 | INFO | eeg_neurosymbolic_split_random_lambda_0.6_seed_44 | Lambda logic: 0.6000
2026-07-27 17:59:41,810 | INFO | eeg_neurosymbolic_split_random_lambda_0.6_seed_44 | Seed: 44
2026-07-27 17:59:41,810 | INFO | eeg_neurosymbolic_split_random_lambda_0.6_seed_44 | ================================================================================
2026-07-27 17:59:41,812 | INFO | eeg_neurosymbolic_split_random_lambda_0.6_seed_44 | Random seed fixed to 44
2026-07-27 17:59:41,812 | INFO | eeg_neurosymbolic_split_random_lambda_0.6_seed_44 | Using device: cpu
2026-07-27 17:59:41,812 | INFO | eeg_neurosymbolic_split_random_lambda_0.6_seed_44 | Loading dataset
2026-07-27 17:59:43,454 | INFO | eeg_neurosymbolic_split_random_lambda_0.6_seed_44 | Dataset loaded and selected
2026-07-27 17:59:43,454 | INFO | eeg_neurosymbolic_split_random_lambda_0.6_seed_44 | Decision tree initialized
2026-07-27 17:59:43,505 | INFO | eeg_neurosymbolic_split_random_lambda_0.6_seed_44 | Dataloaders created
2026-07-27 17:59:43,505 | INFO | eeg_neurosymbolic_split_random_lambda_0.6_seed_44 | Number of selected rules: 2
2026-07-27 17:59:43,507 | INFO | eeg_neurosymbolic_split_random_lambda_0.6_seed_44 | Model initialized
2026-07-27 18:20:06,763 | INFO | eeg_neurosymbolic_split_random_lambda_0.6_seed_44 | Model saved to runs/eeg_neurosymbolic_split_random_lambda_0.6_seed_44/checkpoints/model.pt
2026-07-27 18:20:06,764 | INFO | eeg_neurosymbolic_split_random_lambda_0.6_seed_44 | History saved to runs/eeg_neurosymbolic_split_random_lambda_0.6_seed_44/outputs/history.npy
2026-07-27 18:20:06,764 | INFO | eeg_neurosymbolic_split_random_lambda_0.6_seed_44 | Test metrics: {'test_total_loss': 0.7992877134909997, 'test_normalized_logic_loss': 0.8191209802260766, 'test_balanced_accuracy': 0.783822821376986, 'test_f1_score': 0.6944444444444445}
2026-07-27 18:20:06,764 | INFO | eeg_neurosymbolic_split_random_lambda_0.6_seed_44 | Run finished successfully
