2026-06-30 06:10:36,043 | INFO | eeg_neurosymbolic_split_random_lambda_0.5_seed_42 | ================================================================================
2026-06-30 06:10:36,043 | INFO | eeg_neurosymbolic_split_random_lambda_0.5_seed_42 | Starting run: eeg_neurosymbolic_split_random_lambda_0.5_seed_42
2026-06-30 06:10:36,043 | INFO | eeg_neurosymbolic_split_random_lambda_0.5_seed_42 | Split strategy: random
2026-06-30 06:10:36,043 | INFO | eeg_neurosymbolic_split_random_lambda_0.5_seed_42 | Lambda logic: 0.5000
2026-06-30 06:10:36,043 | INFO | eeg_neurosymbolic_split_random_lambda_0.5_seed_42 | Seed: 42
2026-06-30 06:10:36,043 | INFO | eeg_neurosymbolic_split_random_lambda_0.5_seed_42 | ================================================================================
2026-06-30 06:10:36,044 | INFO | eeg_neurosymbolic_split_random_lambda_0.5_seed_42 | Random seed fixed to 42
2026-06-30 06:10:36,045 | INFO | eeg_neurosymbolic_split_random_lambda_0.5_seed_42 | Using device: cpu
2026-06-30 06:10:36,045 | INFO | eeg_neurosymbolic_split_random_lambda_0.5_seed_42 | Loading dataset
2026-06-30 06:10:39,772 | INFO | eeg_neurosymbolic_split_random_lambda_0.5_seed_42 | Dataset loaded and selected
2026-06-30 06:10:39,773 | INFO | eeg_neurosymbolic_split_random_lambda_0.5_seed_42 | Decision tree initialized
2026-06-30 06:10:39,881 | INFO | eeg_neurosymbolic_split_random_lambda_0.5_seed_42 | Dataloaders created
2026-06-30 06:10:39,881 | INFO | eeg_neurosymbolic_split_random_lambda_0.5_seed_42 | Number of selected rules: 2
2026-06-30 06:10:39,882 | INFO | eeg_neurosymbolic_split_random_lambda_0.5_seed_42 | Model initialized
2026-06-30 06:47:04,621 | INFO | eeg_neurosymbolic_split_random_lambda_0.5_seed_42 | Model saved to runs/eeg_neurosymbolic_split_random_lambda_0.5_seed_42/checkpoints/model.pt
2026-06-30 06:47:04,622 | INFO | eeg_neurosymbolic_split_random_lambda_0.5_seed_42 | History saved to runs/eeg_neurosymbolic_split_random_lambda_0.5_seed_42/outputs/history.npy
2026-06-30 06:47:04,622 | INFO | eeg_neurosymbolic_split_random_lambda_0.5_seed_42 | Test metrics: {'test_total_loss': 0.6429193303920329, 'test_normalized_logic_loss': 0.8826866281645683, 'test_balanced_accuracy': 0.8755294884327143, 'test_f1_score': 0.8736842105263158}
2026-06-30 06:47:04,622 | INFO | eeg_neurosymbolic_split_random_lambda_0.5_seed_42 | Run finished successfully
