2026-06-08 18:22:44,924 | INFO | eeg_neurosymbolic_finetune_split_random_lambda_0.8_lr_0.0001_wd_1e-05_seed_43 | ================================================================================
2026-06-08 18:22:44,924 | INFO | eeg_neurosymbolic_finetune_split_random_lambda_0.8_lr_0.0001_wd_1e-05_seed_43 | Starting fine-tuning run
2026-06-08 18:22:44,924 | INFO | eeg_neurosymbolic_finetune_split_random_lambda_0.8_lr_0.0001_wd_1e-05_seed_43 | Run name: eeg_neurosymbolic_finetune_split_random_lambda_0.8_lr_0.0001_wd_1e-05_seed_43
2026-06-08 18:22:44,924 | INFO | eeg_neurosymbolic_finetune_split_random_lambda_0.8_lr_0.0001_wd_1e-05_seed_43 | Pretrained model: pretrained_models/model_43.pt
2026-06-08 18:22:44,924 | INFO | eeg_neurosymbolic_finetune_split_random_lambda_0.8_lr_0.0001_wd_1e-05_seed_43 | Split strategy: random
2026-06-08 18:22:44,924 | INFO | eeg_neurosymbolic_finetune_split_random_lambda_0.8_lr_0.0001_wd_1e-05_seed_43 | Lambda logic: 0.8000
2026-06-08 18:22:44,924 | INFO | eeg_neurosymbolic_finetune_split_random_lambda_0.8_lr_0.0001_wd_1e-05_seed_43 | Learning rate: 1.00e-04
2026-06-08 18:22:44,924 | INFO | eeg_neurosymbolic_finetune_split_random_lambda_0.8_lr_0.0001_wd_1e-05_seed_43 | Weight decay: 1.00e-05
2026-06-08 18:22:44,924 | INFO | eeg_neurosymbolic_finetune_split_random_lambda_0.8_lr_0.0001_wd_1e-05_seed_43 | Epochs: 30
2026-06-08 18:22:44,924 | INFO | eeg_neurosymbolic_finetune_split_random_lambda_0.8_lr_0.0001_wd_1e-05_seed_43 | Seed: 43
2026-06-08 18:22:44,924 | INFO | eeg_neurosymbolic_finetune_split_random_lambda_0.8_lr_0.0001_wd_1e-05_seed_43 | ================================================================================
2026-06-08 18:22:44,926 | INFO | eeg_neurosymbolic_finetune_split_random_lambda_0.8_lr_0.0001_wd_1e-05_seed_43 | Random seed fixed to 43
2026-06-08 18:22:44,926 | INFO | eeg_neurosymbolic_finetune_split_random_lambda_0.8_lr_0.0001_wd_1e-05_seed_43 | Using device: cpu
2026-06-08 18:22:44,926 | INFO | eeg_neurosymbolic_finetune_split_random_lambda_0.8_lr_0.0001_wd_1e-05_seed_43 | Loading dataset
2026-06-08 18:22:48,660 | INFO | eeg_neurosymbolic_finetune_split_random_lambda_0.8_lr_0.0001_wd_1e-05_seed_43 | Dataset loaded and selected
2026-06-08 18:22:48,660 | INFO | eeg_neurosymbolic_finetune_split_random_lambda_0.8_lr_0.0001_wd_1e-05_seed_43 | Decision tree initialized
2026-06-08 18:22:48,767 | INFO | eeg_neurosymbolic_finetune_split_random_lambda_0.8_lr_0.0001_wd_1e-05_seed_43 | Dataloaders created
2026-06-08 18:22:48,768 | INFO | eeg_neurosymbolic_finetune_split_random_lambda_0.8_lr_0.0001_wd_1e-05_seed_43 | Number of selected rules: 2
2026-06-08 18:22:48,769 | INFO | eeg_neurosymbolic_finetune_split_random_lambda_0.8_lr_0.0001_wd_1e-05_seed_43 | Model initialized
2026-06-08 18:22:48,771 | INFO | eeg_neurosymbolic_finetune_split_random_lambda_0.8_lr_0.0001_wd_1e-05_seed_43 | Loaded pretrained model from pretrained_models/model_43.pt
2026-06-08 18:59:07,687 | INFO | eeg_neurosymbolic_finetune_split_random_lambda_0.8_lr_0.0001_wd_1e-05_seed_43 | Model saved to runs/finetuning/eeg_neurosymbolic_finetune_split_random_lambda_0.8_lr_0.0001_wd_1e-05_seed_43/checkpoints/model.pt
2026-06-08 18:59:07,687 | INFO | eeg_neurosymbolic_finetune_split_random_lambda_0.8_lr_0.0001_wd_1e-05_seed_43 | History saved to runs/finetuning/eeg_neurosymbolic_finetune_split_random_lambda_0.8_lr_0.0001_wd_1e-05_seed_43/outputs/history.npy
2026-06-08 18:59:07,687 | INFO | eeg_neurosymbolic_finetune_split_random_lambda_0.8_lr_0.0001_wd_1e-05_seed_43 | Test metrics: {'test_total_loss': 23.946204166412354, 'test_balanced_accuracy': 0.6981132075471699, 'test_f1_score': 0.7377049180327869}
2026-06-08 18:59:07,687 | INFO | eeg_neurosymbolic_finetune_split_random_lambda_0.8_lr_0.0001_wd_1e-05_seed_43 | Fine-tuning finished successfully
