2026-06-30 04:58:17,335 | INFO | eeg_neurosymbolic_split_random_lambda_0.3_seed_45 | ================================================================================
2026-06-30 04:58:17,335 | INFO | eeg_neurosymbolic_split_random_lambda_0.3_seed_45 | Starting run: eeg_neurosymbolic_split_random_lambda_0.3_seed_45
2026-06-30 04:58:17,335 | INFO | eeg_neurosymbolic_split_random_lambda_0.3_seed_45 | Split strategy: random
2026-06-30 04:58:17,335 | INFO | eeg_neurosymbolic_split_random_lambda_0.3_seed_45 | Lambda logic: 0.3000
2026-06-30 04:58:17,335 | INFO | eeg_neurosymbolic_split_random_lambda_0.3_seed_45 | Seed: 45
2026-06-30 04:58:17,335 | INFO | eeg_neurosymbolic_split_random_lambda_0.3_seed_45 | ================================================================================
2026-06-30 04:58:17,336 | INFO | eeg_neurosymbolic_split_random_lambda_0.3_seed_45 | Random seed fixed to 45
2026-06-30 04:58:17,336 | INFO | eeg_neurosymbolic_split_random_lambda_0.3_seed_45 | Using device: cpu
2026-06-30 04:58:17,336 | INFO | eeg_neurosymbolic_split_random_lambda_0.3_seed_45 | Loading dataset
2026-06-30 04:58:21,152 | INFO | eeg_neurosymbolic_split_random_lambda_0.3_seed_45 | Dataset loaded and selected
2026-06-30 04:58:21,152 | INFO | eeg_neurosymbolic_split_random_lambda_0.3_seed_45 | Decision tree initialized
2026-06-30 04:58:21,264 | INFO | eeg_neurosymbolic_split_random_lambda_0.3_seed_45 | Dataloaders created
2026-06-30 04:58:21,264 | INFO | eeg_neurosymbolic_split_random_lambda_0.3_seed_45 | Number of selected rules: 2
2026-06-30 04:58:21,266 | INFO | eeg_neurosymbolic_split_random_lambda_0.3_seed_45 | Model initialized
2026-06-30 05:34:53,246 | INFO | eeg_neurosymbolic_split_random_lambda_0.3_seed_45 | Model saved to runs/eeg_neurosymbolic_split_random_lambda_0.3_seed_45/checkpoints/model.pt
2026-06-30 05:34:53,247 | INFO | eeg_neurosymbolic_split_random_lambda_0.3_seed_45 | History saved to runs/eeg_neurosymbolic_split_random_lambda_0.3_seed_45/outputs/history.npy
2026-06-30 05:34:53,247 | INFO | eeg_neurosymbolic_split_random_lambda_0.3_seed_45 | Test metrics: {'test_total_loss': 0.5731516503370725, 'test_normalized_logic_loss': 0.6690070285963324, 'test_balanced_accuracy': 0.8505055611729019, 'test_f1_score': 0.8672566371681416}
2026-06-30 05:34:53,247 | INFO | eeg_neurosymbolic_split_random_lambda_0.3_seed_45 | Run finished successfully
