2026-07-25 16:52:07,790 | INFO | eeg_neurosymbolic_split_random_lambda_0.2_seed_43 | ================================================================================
2026-07-25 16:52:07,790 | INFO | eeg_neurosymbolic_split_random_lambda_0.2_seed_43 | Starting run: eeg_neurosymbolic_split_random_lambda_0.2_seed_43
2026-07-25 16:52:07,790 | INFO | eeg_neurosymbolic_split_random_lambda_0.2_seed_43 | Split strategy: random
2026-07-25 16:52:07,790 | INFO | eeg_neurosymbolic_split_random_lambda_0.2_seed_43 | Lambda logic: 0.2000
2026-07-25 16:52:07,791 | INFO | eeg_neurosymbolic_split_random_lambda_0.2_seed_43 | Seed: 43
2026-07-25 16:52:07,791 | INFO | eeg_neurosymbolic_split_random_lambda_0.2_seed_43 | ================================================================================
2026-07-25 16:52:07,792 | INFO | eeg_neurosymbolic_split_random_lambda_0.2_seed_43 | Random seed fixed to 43
2026-07-25 16:52:07,792 | INFO | eeg_neurosymbolic_split_random_lambda_0.2_seed_43 | Using device: cpu
2026-07-25 16:52:07,792 | INFO | eeg_neurosymbolic_split_random_lambda_0.2_seed_43 | Loading dataset
2026-07-25 16:52:09,767 | INFO | eeg_neurosymbolic_split_random_lambda_0.2_seed_43 | Dataset loaded and selected
2026-07-25 16:52:09,767 | INFO | eeg_neurosymbolic_split_random_lambda_0.2_seed_43 | Decision tree initialized
2026-07-25 16:52:09,846 | INFO | eeg_neurosymbolic_split_random_lambda_0.2_seed_43 | Dataloaders created
2026-07-25 16:52:09,846 | INFO | eeg_neurosymbolic_split_random_lambda_0.2_seed_43 | Number of selected rules: 2
2026-07-25 16:52:09,847 | INFO | eeg_neurosymbolic_split_random_lambda_0.2_seed_43 | Model initialized
2026-07-25 17:16:24,173 | INFO | eeg_neurosymbolic_split_random_lambda_0.2_seed_43 | Model saved to runs/eeg_neurosymbolic_split_random_lambda_0.2_seed_43/checkpoints/model.pt
2026-07-25 17:16:24,173 | INFO | eeg_neurosymbolic_split_random_lambda_0.2_seed_43 | History saved to runs/eeg_neurosymbolic_split_random_lambda_0.2_seed_43/outputs/history.npy
2026-07-25 17:16:24,173 | INFO | eeg_neurosymbolic_split_random_lambda_0.2_seed_43 | Test metrics: {'test_total_loss': 0.5551302460106936, 'test_normalized_logic_loss': 0.5968806147575378, 'test_balanced_accuracy': 0.9081632653061225, 'test_f1_score': 0.898876404494382}
2026-07-25 17:16:24,173 | INFO | eeg_neurosymbolic_split_random_lambda_0.2_seed_43 | Run finished successfully
