2026-06-30 09:13:40,038 | INFO | eeg_neurosymbolic_split_random_lambda_0.7_seed_42 | ================================================================================
2026-06-30 09:13:40,038 | INFO | eeg_neurosymbolic_split_random_lambda_0.7_seed_42 | Starting run: eeg_neurosymbolic_split_random_lambda_0.7_seed_42
2026-06-30 09:13:40,038 | INFO | eeg_neurosymbolic_split_random_lambda_0.7_seed_42 | Split strategy: random
2026-06-30 09:13:40,038 | INFO | eeg_neurosymbolic_split_random_lambda_0.7_seed_42 | Lambda logic: 0.7000
2026-06-30 09:13:40,038 | INFO | eeg_neurosymbolic_split_random_lambda_0.7_seed_42 | Seed: 42
2026-06-30 09:13:40,038 | INFO | eeg_neurosymbolic_split_random_lambda_0.7_seed_42 | ================================================================================
2026-06-30 09:13:40,039 | INFO | eeg_neurosymbolic_split_random_lambda_0.7_seed_42 | Random seed fixed to 42
2026-06-30 09:13:40,039 | INFO | eeg_neurosymbolic_split_random_lambda_0.7_seed_42 | Using device: cpu
2026-06-30 09:13:40,039 | INFO | eeg_neurosymbolic_split_random_lambda_0.7_seed_42 | Loading dataset
2026-06-30 09:13:43,655 | INFO | eeg_neurosymbolic_split_random_lambda_0.7_seed_42 | Dataset loaded and selected
2026-06-30 09:13:43,655 | INFO | eeg_neurosymbolic_split_random_lambda_0.7_seed_42 | Decision tree initialized
2026-06-30 09:13:43,760 | INFO | eeg_neurosymbolic_split_random_lambda_0.7_seed_42 | Dataloaders created
2026-06-30 09:13:43,760 | INFO | eeg_neurosymbolic_split_random_lambda_0.7_seed_42 | Number of selected rules: 2
2026-06-30 09:13:43,762 | INFO | eeg_neurosymbolic_split_random_lambda_0.7_seed_42 | Model initialized
2026-06-30 09:52:08,760 | INFO | eeg_neurosymbolic_split_random_lambda_0.7_seed_42 | Model saved to runs/eeg_neurosymbolic_split_random_lambda_0.7_seed_42/checkpoints/model.pt
2026-06-30 09:52:08,760 | INFO | eeg_neurosymbolic_split_random_lambda_0.7_seed_42 | History saved to runs/eeg_neurosymbolic_split_random_lambda_0.7_seed_42/outputs/history.npy
2026-06-30 09:52:08,760 | INFO | eeg_neurosymbolic_split_random_lambda_0.7_seed_42 | Test metrics: {'test_total_loss': 0.9411115935848405, 'test_normalized_logic_loss': 1.116480372613296, 'test_balanced_accuracy': 0.8217660475724992, 'test_f1_score': 0.8111111111111111}
2026-06-30 09:52:08,760 | INFO | eeg_neurosymbolic_split_random_lambda_0.7_seed_42 | Run finished successfully
