2026-06-02 21:47:23,526 | INFO | eeg_neurosymbolic_split_random_lambda_0.0_seed_45 | ================================================================================
2026-06-02 21:47:23,526 | INFO | eeg_neurosymbolic_split_random_lambda_0.0_seed_45 | Starting run: eeg_neurosymbolic_split_random_lambda_0.0_seed_45
2026-06-02 21:47:23,526 | INFO | eeg_neurosymbolic_split_random_lambda_0.0_seed_45 | Split strategy: random
2026-06-02 21:47:23,526 | INFO | eeg_neurosymbolic_split_random_lambda_0.0_seed_45 | Lambda logic: 0.0000
2026-06-02 21:47:23,526 | INFO | eeg_neurosymbolic_split_random_lambda_0.0_seed_45 | Seed: 45
2026-06-02 21:47:23,526 | INFO | eeg_neurosymbolic_split_random_lambda_0.0_seed_45 | ================================================================================
2026-06-02 21:47:23,529 | INFO | eeg_neurosymbolic_split_random_lambda_0.0_seed_45 | Random seed fixed to 45
2026-06-02 21:47:23,529 | INFO | eeg_neurosymbolic_split_random_lambda_0.0_seed_45 | Using device: cpu
2026-06-02 21:47:23,529 | INFO | eeg_neurosymbolic_split_random_lambda_0.0_seed_45 | Loading dataset
2026-06-02 21:47:29,815 | INFO | eeg_neurosymbolic_split_random_lambda_0.0_seed_45 | Dataset loaded and selected
2026-06-02 21:47:29,815 | INFO | eeg_neurosymbolic_split_random_lambda_0.0_seed_45 | Decision tree initialized
2026-06-02 21:47:30,086 | INFO | eeg_neurosymbolic_split_random_lambda_0.0_seed_45 | Dataloaders created
2026-06-02 21:47:30,086 | INFO | eeg_neurosymbolic_split_random_lambda_0.0_seed_45 | Number of selected rules: 2
2026-06-02 21:47:30,112 | INFO | eeg_neurosymbolic_split_random_lambda_0.0_seed_45 | Model initialized
2026-06-02 22:48:20,526 | INFO | eeg_neurosymbolic_split_random_lambda_0.0_seed_45 | Model saved to runs/eeg_neurosymbolic_split_random_lambda_0.0_seed_45/checkpoints/model.pt
2026-06-02 22:48:20,527 | INFO | eeg_neurosymbolic_split_random_lambda_0.0_seed_45 | History saved to runs/eeg_neurosymbolic_split_random_lambda_0.0_seed_45/outputs/history.npy
2026-06-02 22:48:20,527 | INFO | eeg_neurosymbolic_split_random_lambda_0.0_seed_45 | Test metrics: {'test_total_loss': 0.5620286808564112, 'test_balanced_accuracy': 0.8040950455005056, 'test_f1_score': 0.8181818181818182}
2026-06-02 22:48:20,527 | INFO | eeg_neurosymbolic_split_random_lambda_0.0_seed_45 | Run finished successfully
