2026-07-02 06:48:31,124 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_42 | ================================================================================
2026-07-02 06:48:31,124 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_42 | Starting run: eeg_neurosymbolic_split_random_lambda_0.8_seed_42
2026-07-02 06:48:31,124 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_42 | Split strategy: random
2026-07-02 06:48:31,124 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_42 | Lambda logic: 0.8000
2026-07-02 06:48:31,124 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_42 | Seed: 42
2026-07-02 06:48:31,124 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_42 | ================================================================================
2026-07-02 06:48:31,125 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_42 | Random seed fixed to 42
2026-07-02 06:48:31,125 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_42 | Using device: cpu
2026-07-02 06:48:31,125 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_42 | Loading dataset
2026-07-02 06:48:35,301 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_42 | Dataset loaded and selected
2026-07-02 06:48:35,301 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_42 | Decision tree initialized
2026-07-02 06:48:35,416 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_42 | Dataloaders created
2026-07-02 06:48:35,417 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_42 | Number of selected rules: 2
2026-07-02 06:48:35,418 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_42 | Model initialized
2026-07-02 07:26:41,119 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_42 | Model saved to runs/eeg_neurosymbolic_split_random_lambda_0.8_seed_42/checkpoints/model.pt
2026-07-02 07:26:41,119 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_42 | History saved to runs/eeg_neurosymbolic_split_random_lambda_0.8_seed_42/outputs/history.npy
2026-07-02 07:26:41,119 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_42 | Test metrics: {'test_total_loss': 1.2450344781779374, 'test_normalized_logic_loss': 1.3869942757107008, 'test_balanced_accuracy': 0.8163897034864777, 'test_f1_score': 0.8044692737430169}
2026-07-02 07:26:41,120 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_42 | Run finished successfully
