2026-07-11 21:19:57,791 | INFO | eeg_neurosymbolic_split_random_lambda_0.4_seed_43 | ================================================================================
2026-07-11 21:19:57,792 | INFO | eeg_neurosymbolic_split_random_lambda_0.4_seed_43 | Starting run: eeg_neurosymbolic_split_random_lambda_0.4_seed_43
2026-07-11 21:19:57,792 | INFO | eeg_neurosymbolic_split_random_lambda_0.4_seed_43 | Split strategy: random
2026-07-11 21:19:57,792 | INFO | eeg_neurosymbolic_split_random_lambda_0.4_seed_43 | Lambda logic: 0.4000
2026-07-11 21:19:57,792 | INFO | eeg_neurosymbolic_split_random_lambda_0.4_seed_43 | Seed: 43
2026-07-11 21:19:57,792 | INFO | eeg_neurosymbolic_split_random_lambda_0.4_seed_43 | ================================================================================
2026-07-11 21:19:57,793 | INFO | eeg_neurosymbolic_split_random_lambda_0.4_seed_43 | Random seed fixed to 43
2026-07-11 21:19:57,794 | INFO | eeg_neurosymbolic_split_random_lambda_0.4_seed_43 | Using device: cpu
2026-07-11 21:19:57,794 | INFO | eeg_neurosymbolic_split_random_lambda_0.4_seed_43 | Loading dataset
2026-07-11 21:20:01,973 | INFO | eeg_neurosymbolic_split_random_lambda_0.4_seed_43 | Dataset loaded and selected
2026-07-11 21:20:01,973 | INFO | eeg_neurosymbolic_split_random_lambda_0.4_seed_43 | Decision tree initialized
2026-07-11 21:20:02,100 | INFO | eeg_neurosymbolic_split_random_lambda_0.4_seed_43 | Dataloaders created
2026-07-11 21:20:02,100 | INFO | eeg_neurosymbolic_split_random_lambda_0.4_seed_43 | Number of selected rules: 2
2026-07-11 21:20:02,102 | INFO | eeg_neurosymbolic_split_random_lambda_0.4_seed_43 | Model initialized
2026-07-11 22:02:53,251 | INFO | eeg_neurosymbolic_split_random_lambda_0.4_seed_43 | Model saved to runs/eeg_neurosymbolic_split_random_lambda_0.4_seed_43/checkpoints/model.pt
2026-07-11 22:02:53,251 | INFO | eeg_neurosymbolic_split_random_lambda_0.4_seed_43 | History saved to runs/eeg_neurosymbolic_split_random_lambda_0.4_seed_43/outputs/history.npy
2026-07-11 22:02:53,251 | INFO | eeg_neurosymbolic_split_random_lambda_0.4_seed_43 | Test metrics: {'test_total_loss': 0.7113286685943604, 'test_normalized_logic_loss': 0.9435401272773742, 'test_balanced_accuracy': 0.7476939203354298, 'test_f1_score': 0.748768472906404}
2026-07-11 22:02:53,251 | INFO | eeg_neurosymbolic_split_random_lambda_0.4_seed_43 | Run finished successfully
