2026-07-02 07:26:41,139 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_43 | ================================================================================
2026-07-02 07:26:41,139 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_43 | Starting run: eeg_neurosymbolic_split_random_lambda_0.8_seed_43
2026-07-02 07:26:41,139 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_43 | Split strategy: random
2026-07-02 07:26:41,139 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_43 | Lambda logic: 0.8000
2026-07-02 07:26:41,139 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_43 | Seed: 43
2026-07-02 07:26:41,139 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_43 | ================================================================================
2026-07-02 07:26:41,140 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_43 | Random seed fixed to 43
2026-07-02 07:26:41,141 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_43 | Using device: cpu
2026-07-02 07:26:41,141 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_43 | Loading dataset
2026-07-02 07:26:45,322 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_43 | Dataset loaded and selected
2026-07-02 07:26:45,323 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_43 | Decision tree initialized
2026-07-02 07:26:45,444 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_43 | Dataloaders created
2026-07-02 07:26:45,444 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_43 | Number of selected rules: 2
2026-07-02 07:26:45,446 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_43 | Model initialized
2026-07-02 08:05:58,129 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_43 | Model saved to runs/eeg_neurosymbolic_split_random_lambda_0.8_seed_43/checkpoints/model.pt
2026-07-02 08:05:58,130 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_43 | History saved to runs/eeg_neurosymbolic_split_random_lambda_0.8_seed_43/outputs/history.npy
2026-07-02 08:05:58,130 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_43 | Test metrics: {'test_total_loss': 1.6231345230340957, 'test_normalized_logic_loss': 1.5370475578308105, 'test_balanced_accuracy': 0.5, 'test_f1_score': 0.6293706293706294}
2026-07-02 08:05:58,130 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_43 | Run finished successfully
