2026-07-02 13:42:57,208 | INFO | eeg_neurosymbolic_split_random_lambda_0.9_seed_46 | ================================================================================
2026-07-02 13:42:57,208 | INFO | eeg_neurosymbolic_split_random_lambda_0.9_seed_46 | Starting run: eeg_neurosymbolic_split_random_lambda_0.9_seed_46
2026-07-02 13:42:57,208 | INFO | eeg_neurosymbolic_split_random_lambda_0.9_seed_46 | Split strategy: random
2026-07-02 13:42:57,208 | INFO | eeg_neurosymbolic_split_random_lambda_0.9_seed_46 | Lambda logic: 0.9000
2026-07-02 13:42:57,208 | INFO | eeg_neurosymbolic_split_random_lambda_0.9_seed_46 | Seed: 46
2026-07-02 13:42:57,208 | INFO | eeg_neurosymbolic_split_random_lambda_0.9_seed_46 | ================================================================================
2026-07-02 13:42:57,210 | INFO | eeg_neurosymbolic_split_random_lambda_0.9_seed_46 | Random seed fixed to 46
2026-07-02 13:42:57,210 | INFO | eeg_neurosymbolic_split_random_lambda_0.9_seed_46 | Using device: cpu
2026-07-02 13:42:57,210 | INFO | eeg_neurosymbolic_split_random_lambda_0.9_seed_46 | Loading dataset
2026-07-02 13:43:01,770 | INFO | eeg_neurosymbolic_split_random_lambda_0.9_seed_46 | Dataset loaded and selected
2026-07-02 13:43:01,770 | INFO | eeg_neurosymbolic_split_random_lambda_0.9_seed_46 | Decision tree initialized
2026-07-02 13:43:01,907 | INFO | eeg_neurosymbolic_split_random_lambda_0.9_seed_46 | Dataloaders created
2026-07-02 13:43:01,907 | INFO | eeg_neurosymbolic_split_random_lambda_0.9_seed_46 | Number of selected rules: 2
2026-07-02 13:43:01,909 | INFO | eeg_neurosymbolic_split_random_lambda_0.9_seed_46 | Model initialized
2026-07-02 15:17:59,766 | INFO | eeg_neurosymbolic_split_random_lambda_0.9_seed_46 | Model saved to runs/eeg_neurosymbolic_split_random_lambda_0.9_seed_46/checkpoints/model.pt
2026-07-02 15:17:59,767 | INFO | eeg_neurosymbolic_split_random_lambda_0.9_seed_46 | History saved to runs/eeg_neurosymbolic_split_random_lambda_0.9_seed_46/outputs/history.npy
2026-07-02 15:17:59,767 | INFO | eeg_neurosymbolic_split_random_lambda_0.9_seed_46 | Test metrics: {'test_total_loss': 1.3472730418046315, 'test_normalized_logic_loss': 1.3535950382550557, 'test_balanced_accuracy': 0.6240070093457943, 'test_f1_score': 0.6601941747572815}
2026-07-02 15:17:59,767 | INFO | eeg_neurosymbolic_split_random_lambda_0.9_seed_46 | Run finished successfully
