2026-06-30 11:48:20,170 | INFO | eeg_neurosymbolic_split_random_lambda_0.7_seed_46 | ================================================================================
2026-06-30 11:48:20,170 | INFO | eeg_neurosymbolic_split_random_lambda_0.7_seed_46 | Starting run: eeg_neurosymbolic_split_random_lambda_0.7_seed_46
2026-06-30 11:48:20,171 | INFO | eeg_neurosymbolic_split_random_lambda_0.7_seed_46 | Split strategy: random
2026-06-30 11:48:20,171 | INFO | eeg_neurosymbolic_split_random_lambda_0.7_seed_46 | Lambda logic: 0.7000
2026-06-30 11:48:20,171 | INFO | eeg_neurosymbolic_split_random_lambda_0.7_seed_46 | Seed: 46
2026-06-30 11:48:20,171 | INFO | eeg_neurosymbolic_split_random_lambda_0.7_seed_46 | ================================================================================
2026-06-30 11:48:20,172 | INFO | eeg_neurosymbolic_split_random_lambda_0.7_seed_46 | Random seed fixed to 46
2026-06-30 11:48:20,172 | INFO | eeg_neurosymbolic_split_random_lambda_0.7_seed_46 | Using device: cpu
2026-06-30 11:48:20,172 | INFO | eeg_neurosymbolic_split_random_lambda_0.7_seed_46 | Loading dataset
2026-06-30 11:48:24,071 | INFO | eeg_neurosymbolic_split_random_lambda_0.7_seed_46 | Dataset loaded and selected
2026-06-30 11:48:24,071 | INFO | eeg_neurosymbolic_split_random_lambda_0.7_seed_46 | Decision tree initialized
2026-06-30 11:48:24,176 | INFO | eeg_neurosymbolic_split_random_lambda_0.7_seed_46 | Dataloaders created
2026-06-30 11:48:24,176 | INFO | eeg_neurosymbolic_split_random_lambda_0.7_seed_46 | Number of selected rules: 2
2026-06-30 11:48:24,179 | INFO | eeg_neurosymbolic_split_random_lambda_0.7_seed_46 | Model initialized
2026-06-30 12:25:34,256 | INFO | eeg_neurosymbolic_split_random_lambda_0.7_seed_46 | Model saved to runs/eeg_neurosymbolic_split_random_lambda_0.7_seed_46/checkpoints/model.pt
2026-06-30 12:25:34,257 | INFO | eeg_neurosymbolic_split_random_lambda_0.7_seed_46 | History saved to runs/eeg_neurosymbolic_split_random_lambda_0.7_seed_46/outputs/history.npy
2026-06-30 12:25:34,257 | INFO | eeg_neurosymbolic_split_random_lambda_0.7_seed_46 | Test metrics: {'test_total_loss': 0.8644652267297109, 'test_normalized_logic_loss': 0.7437320202589035, 'test_balanced_accuracy': 0.5411214953271029, 'test_f1_score': 0.6403508771929824}
2026-06-30 12:25:34,257 | INFO | eeg_neurosymbolic_split_random_lambda_0.7_seed_46 | Run finished successfully
