2026-07-02 08:45:47,226 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_45 | ================================================================================
2026-07-02 08:45:47,226 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_45 | Starting run: eeg_neurosymbolic_split_random_lambda_0.8_seed_45
2026-07-02 08:45:47,226 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_45 | Split strategy: random
2026-07-02 08:45:47,226 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_45 | Lambda logic: 0.8000
2026-07-02 08:45:47,226 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_45 | Seed: 45
2026-07-02 08:45:47,226 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_45 | ================================================================================
2026-07-02 08:45:47,227 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_45 | Random seed fixed to 45
2026-07-02 08:45:47,227 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_45 | Using device: cpu
2026-07-02 08:45:47,227 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_45 | Loading dataset
2026-07-02 08:45:51,412 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_45 | Dataset loaded and selected
2026-07-02 08:45:51,412 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_45 | Decision tree initialized
2026-07-02 08:45:51,536 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_45 | Dataloaders created
2026-07-02 08:45:51,536 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_45 | Number of selected rules: 2
2026-07-02 08:45:51,538 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_45 | Model initialized
2026-07-02 09:25:45,161 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_45 | Model saved to runs/eeg_neurosymbolic_split_random_lambda_0.8_seed_45/checkpoints/model.pt
2026-07-02 09:25:45,162 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_45 | History saved to runs/eeg_neurosymbolic_split_random_lambda_0.8_seed_45/outputs/history.npy
2026-07-02 09:25:45,162 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_45 | Test metrics: {'test_total_loss': 1.074941142820395, 'test_normalized_logic_loss': 1.1611786898798668, 'test_balanced_accuracy': 0.787917087967644, 'test_f1_score': 0.8433734939759036}
2026-07-02 09:25:45,162 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_45 | Run finished successfully
